"Kelp.Taxon","X","Authors..Year.","ID","Site","Lat","Long","Management_.OA_MPA_MEARB_Other.","Temporal_Scale","Mean.kelp","Mean.no.Kelp","Mean...one.error.bar.Kelp","Mean...one.error.bar.no.Kelp","Error.Kelp","Error.no.Kelp","Error.Type","Variable","N..Kelp.","N..no.kelp.","Unit.Dimensions","Area..m2.","Notes.on.Type.of.study","Comments","Clearing.Size..m.2.","Time.Until.Resampling..days.","Mean.Depth..m.","Inferred.Mechanism.of.Clearing..experiment_storm_heat.wave_barren_kelp.addition.","Type.of.Study..Experimental_ObservatioNAl.","Observational.Study.Type..Spatial..Temporal.","Single.Species...yes.no.","Total.Abundance...yes.no.","Species.Richness...yes.no.","Biomass...yes.no.","Clearing.Response..algae_barren_kelp.","Survey.Type..quadrat..transect..video..photo..Net.Trap.","Short.Variable.Description","Latititude.in.Decimal.Degrees","Longitude.in.Decimal.Degrees","Juvenile..Adult..Both","sample.unit.area..m.2.","Total.Area.Sampled.per.Treatment..m.2..n.replicate.area.","Mean.kelp.t0","Mean.no.Kelp.t0","Mean...one.error.bar.Kelp.t0","Mean...one.error.bar.no.Kelp.t0","Error.Kelp.t0","Error.no.Kelp.t0","Error.Type.t0","Date.of.t0..dd.mm.yyyy.","Fish.Species","Order","Family","Trophic.level","Trophic.group","Total.Lenght..cm.","Biomass..gr.","Habitat.Association..Benthic.Pelagic.Demersal.","sd_kelp","sd_nokelp","rawLR","LR","VLR","Hedges.G","VHedges.G","Patch","Height..m.","Single.or.Multi.Stipe","Erect.or.Prostrate","Epibiont.Load.Potential","Comment","len","ECOREGION","PROVINCE","REALM"
"Macrocystis pyrifera, Lessonia trabeculata",586,"Perez-Matus et al. (2012)","29","Lagunillas (Northern Chilean coast)",-30.083,-70.5,"OA","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2010",21.5,5.55,NA,NA,9.25,1.7,"SE","Mean abundance of Fish Assemblage",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-30.083,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1629509039023,4.80832611206852,1.23405025956321,1.23405025956321,0.236374387518066,0.801566680237775,0.270078410714606,"Mixed","15.75","Multi","Erect","High",NA,8,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",866,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.011,0.0622,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Thyrsites atun",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Thyrsites atun",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Thyrsites atun","Scombriformes ","Gempylidae","4,19","Planktivore","200","6000","Demersal",NA,NA,-0.0494022889678275,-0.0494022889678275,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",855,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.344,0.655,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Isacia conceptionis",NA,NA,10,NA,"Observational","Spatial","yes","no","no","no","no","Net","Isacia conceptionis",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Isacia conceptionis","Eupercaria","Haemulidae","2,91","Omnivore","60","183","Demersal",NA,NA,-0.208150766728069,-0.208150766728068,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",587,"Perez-Matus et al. (2012)","29","Lagunillas (Northern Chilean coast)",-30.083,-70.5,"OA","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2010",45.58571429,4.392857143,NA,NA,3.992857143,0.546428571,"SE","Mean abundance of Fish Assemblage",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-30.083,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2935054484978,1.5455333919527,2.15621860716575,2.15621860716575,0.0176128427581316,4.83106604351164,0.9793499723991,"Mixed","15.75","Multi","Erect","High",NA,8,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",859,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.273,0.103,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Paralabraz humeralis",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Paralabrax humeralis",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Paralabrax humeralis","Perciformes","Serranidae","3,87","Carnivore","54,5","2500","Demersal",NA,NA,0.143342579303904,0.143342579303904,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",600,"Perez-Matus et al. (2012)","29","Lagunillas (Northern Chilean coast)",-30.083,-70.5,"OA","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2010",9,6.75,NA,NA,1.5,0.375,"SE","Mean Species Richness",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-30.083,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.24264068711929,1.06066017177982,0.25489224962879,0.25489224962879,0.0248413111342352,0.68779785079981,0.264783308861401,"Mixed","15.75","Multi","Erect","High",NA,8,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",873,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.011,0,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Scartichthys viridis",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Scartichthys viridis",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Scartichthys viridis","Blenniiformes","Blenniidae","2,11","Herbivore","19,7",NA,"Benthic",NA,NA,0.0109399400383343,0.0109399400383343,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",602,"Perez-Matus et al. (2012)","29","Lagunillas (Northern Chilean coast)",-30.083,-70.5,"OA","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2010",8,6.25,NA,NA,2,0.25,"SE","Mean Species Richness",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-30.083,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65685424949238,0.707106781186548,0.216223108469636,0.216223108469636,0.0505717766914755,0.41036979415252,0.255262605248524,"Mixed","15.75","Multi","Erect","High",NA,8,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",882,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",1.99,1.6072,NA,NA,NA,NA,NA,"total relative abundance in terms of CPUE of total assemblages",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Entire fish assemblages",NA,NA,10,"barren","Observational","Spatial","no","yes","no","no","no","Net","Total Abundance ",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13699653886138,0.136996538861381,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",603,"Perez-Matus et al. (2012)","29","Lagunillas (Northern Chilean coast)",-30.083,-70.5,"OA","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2010",7,5.5,NA,NA,0.5,0.25,"SE","Mean Species Richness",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,12,NA,"Observational","Spatial","no","yes","no","no","no","Transect","Mean abundance of Fish Assemblage",-30.083,-70.5,"Both",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4142135623731,0.707106781186548,0.207639364778244,0.207639364778245,0.0053855399408284,1.26823657261587,0.300263250128764,"Mixed","15.75","Multi","Erect","High",NA,8,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",594,"Perez-Matus et al. (2012)","29","Caleta Constitucion (Northern Chilean coast)",-23.25,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2006",7.25,4,NA,NA,0.375,2,"SE","Mean Species Richness",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-23.25,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06066017177982,5.65685424949238,0.500775287912489,0.500775287912489,0.162066115702479,0.754891326951096,0.267808153609562,"Mixed","15.75","Multi","Erect","High",NA,8,"Humboldtian","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",585,"Perez-Matus et al. (2012)","29","Lagunillas (Northern Chilean coast)",-30.083,-70.5,"OA","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2010",5.645833333,10.14236111,NA,NA,0.489583333,0.935763889,"SE","Mean abundance of Fish Assemblage",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-30.083,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38475077888085,2.64673996600558,-0.516764069047394,-0.516764069047395,0.0124800002785261,-2.0123639030611,0.376550264948228,"Mixed","15.75","Multi","Erect","High",NA,8,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",574,"Perez-Matus et al. (2012)","29","Caleta Rio Seco (Northern Chilean coast)",-21,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2005",7.75,0,NA,NA,7.712352585,0,"SE","Mean abundance of Fish Assemblage",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","yes","no","no","no","Transect","Mean abundance of Fish Assemblage",-21,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8138272470204,0,2.16905370036952,2.16905370036952,0.776886627204652,0.474951049072647,0.257049328094225,"Mixed","15.75","Multi","Erect","High",NA,8,"Humboldtian","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",883,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",22,28,NA,NA,NA,NA,NA,"total relative abundance in terms of CPUE of total richness",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Entire fish assemblages",NA,NA,10,"barren","Observational","Spatial","no","no","yes","no","no","Net","Species Richness",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.231801614057324,-0.231801614057324,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",596,"Perez-Matus et al. (2012)","29","Caleta Angosta (Northern Chilean coast)",-28.25,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2007",7.25,1.5,NA,NA,0.375,0.75,"SE","Mean Species Richness",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-28.25,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06066017177982,2.12132034355964,1.19392246847243,1.19392246847243,0.0920661157024794,3.24104901890722,0.578262460717483,"Mixed","15.75","Multi","Erect","High",NA,8,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",872,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0,0.022,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Pinguipes chilensis",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Pinguipes chilensis",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Pinguipes chilensis","Perciformes","Pinguipedidae","3,18","Invertivore","51","1,6","Demersal",NA,NA,-0.0217614917815127,-0.0217614917815127,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",601,"Perez-Matus et al. (2012)","29","Lagunillas (Northern Chilean coast)",-30.083,-70.5,"OA","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2010",7,5.5,NA,NA,0.5,0.5,"SE","Mean Species Richness",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-30.083,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4142135623731,1.4142135623731,0.207639364778244,0.207639364778245,0.00982340976331361,1.00262904534792,0.281414531330477,"Mixed","15.75","Multi","Erect","High",NA,8,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",575,"Perez-Matus et al. (2012)","29","Caleta Rio Seco (Northern Chilean coast)",-21,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2005",5.386363636,2.045454545,NA,NA,1.670454545,0.522727273,"SE","Mean abundance of Fish Assemblage",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","yes","no","no","no","Transect","Mean abundance of Fish Assemblage",-21,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72475894573356,1.47849599779781,0.740514869475148,0.740514869475149,0.0978775911619123,0.902148943151129,0.275433522363397,"Mixed","15.75","Multi","Erect","High",NA,8,"Humboldtian","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",573,"Perez-Matus et al. (2012)","29","Caleta Rio Seco (Northern Chilean coast)",-21,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2005",9.773076923,0,NA,NA,0.213461538,0,"SE","Mean abundance of Fish Assemblage",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","yes","no","no","no","Transect","Mean abundance of Fish Assemblage",-21,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60376040416924,0,2.37705014423744,2.37705014423744,0.000392608544166851,21.6394245526411,14.8832717177952,"Mixed","15.75","Multi","Erect","High",NA,8,"Humboldtian","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",869,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.013,0.042,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Stellifer minor",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Stellifer minor",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Stellifer minor","Eupercaria","Sciaenidae","3,5","Carnivore","25",NA,"Demersal",NA,NA,-0.028225718064629,-0.028225718064629,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",598,"Perez-Matus et al. (2012)","29","Caleta Angosta (Northern Chilean coast)",-28.25,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2008",11,1.5,NA,NA,1.25,0.75,"SE","Mean Species Richness",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-28.25,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53553390593274,2.12132034355964,1.56861591791385,1.56861591791385,0.100850694444444,3.08019465444516,0.546487472164768,"Mixed","15.75","Multi","Erect","High",NA,8,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",867,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.042,0,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Labrisomus philippi",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Labrisomus philippi",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Labrisomus philippii","Blenniiformes","Labrisomidae","3,8","Omnivore","35","635","Demersal",NA,NA,0.0411419433311752,0.0411419433311752,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",858,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.072,0.422,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Trachurus murphyi",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Trachurus murphyi",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Trachurus murphyi","Carangiformes","Carangidae","3,49","Carnivore","70","3740,473267","Pelagic SA-Oceanic",NA,NA,-0.282538268732439,-0.282538268732439,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
